Date,RM,RMF,Sec. cla fan,Raw mill-Aux,Total,Day,Month,Year,AVERAGE,CM,CMF,Coal mill-Aux,Total,Day,Month,Year,AVERAGE,IDF,BHF,MD,Cooler fans Clinker Tr.,Kiln-1-Aux,Total,DAY,MONTH,YEAR,AVERAGE,ZM,ZMF,Cement Mill-1-Aux,Total,DAY,MONTH,YEAR,AVERAGE
19-04-2023,1188,1787,303,438,3715,19,4,2023,928.8695652,264,326,67,657,16,7,1902,218.863388,1122,538,215,1066,671,3611,5,8,1900,601.9027778,2123,853,404,3381,23,8,1901,845.125
20-04-2023,1065,1834,381,515,3795,20,4,2023,948.75,235,313,64,613,5,8,1902,204.3398693,1132,614,224,1047,635,3652,22,7,1900,608.6666667,2239,845,398,3482,30,8,1901,870.5416667
21-04-2023,1128,1855,429,551,3962,21,4,2023,990.5416667,249,339,62,650,16,9,1902,216.6190476,878,543,194,1042,665,3321,3,8,1900,553.5137255,2046,876,426,3348,6,7,1901,836.9247312
22-04-2023,1177,1777,296,426,3676,22,4,2023,919.0967742,264,320,55,639,7,7,1902,212.9444444,1262,598,204,1070,667,3801,30,7,1900,633.4305556,2285,854,539,3678,24,9,1901,919.4375
23-04-2023,1189,1766,320,451,3726,23,4,2023,931.4047619,267,334,65,666,19,7,1902,222,1330,622,203,1073,649,3878,9,8,1900,646.2569444,2249,801,377,3427,7,10,1901,856.7708333
24-04-2023,1219,1751,312,411,3694,24,4,2023,923.3978495,272,329,60,661,11,7,1902,220.358209,1319,615,201,1079,666,3880,7,8,1900,646.6111111,2118,837,399,3353,7,10,1901,838.3645833
25-04-2023,1190,1798,350,474,3813,25,4,2023,953.1388889,275,329,69,673,10,8,1902,224.3333333,1270,599,211,1091,653,3824,11,8,1900,637.3402778,2168,992,632,3793,28,9,1901,948.2857143
26-04-2023,1154,1829,402,485,3871,26,4,2023,967.6769231,263,335,63,661,24,8,1902,220.3555556,1280,607,208,1069,647,3810,7,8,1900,635,2130,888,439,3456,26,9,1901,864.0444444
27-04-2023,1187,1824,394,530,3936,27,4,2023,984.0943396,246,325,60,631,10,9,1902,210.245614,1135,599,206,1017,660,3618,28,7,1900,602.9305556,2068,848,415,3330,24,8,1901,832.5833333
28-04-2023,1179,1731,314,425,3649,28,4,2023,912.1458333,261,328,58,647,30,6,1902,215.7222222,1330,646,213,1066,670,3925,2,8,1900,654.1736111,2085,871,408,3364,15,10,1901,840.9468085
29-04-2023,1217,1751,314,415,3698,29,4,2023,924.4166667,253,338,58,649,12,7,1902,216.3428571,1292,609,210,1078,686,3875,3,8,1900,645.8263889,1989,854,389,3233,6,10,1901,808.21875
30-04-2023,1206,1737,319,434,3696,30,4,2023,923.8809524,265,328,57,650,11,7,1902,216.6504065,1353,608,213,1089,679,3941,3,8,1900,656.8680556,1939,850,413,3202,17,10,1901,800.5520833
01-05-2023,1198,1799,349,459,3805,1,5,2023,951.1578947,237,327,60,624,8,8,1902,207.9259259,1323,598,217,1114,661,3912,25,7,1900,652.0763889,2115,818,446,3378,13,10,1901,844.5744681
02-05-2023,1177,1753,328,440,3698,2,5,2023,924.4705882,270,321,62,653,12,7,1902,217.8119658,1296,587,232,1089,691,3894,4,8,1900,649.0486111,2005,815,488,3308,10,10,1901,826.9479167
03-05-2023,1205,1725,308,423,3662,3,5,2023,915.3829787,264,335,58,657,3,7,1902,219.0634921,1271,597,222,1067,698,3854,6,8,1900,642.4027778,2179,843,432,3453,3,10,1901,863.3125
04-05-2023,1202,1689,357,487,3735,4,5,2023,933.7678571,237,345,58,640,21,7,1902,213.2,1241,606,211,1040,678,3775,31,7,1900,629.2152778,2071,856,536,3462,20,9,1901,865.6078431
05-05-2023,1219,1701,328,452,3700,5,5,2023,925.0897436,252,342,55,649,13,7,1902,216.2962963,1314,611,199,1017,719,3861,3,8,1900,643.5138889,2051,886,503,3440,4,10,1901,860.0425532
06-05-2023,1220,1661,317,413,3610,6,5,2023,902.5729167,261,343,59,662,20,6,1902,220.8070175,1285,575,195,1002,714,3771,7,8,1900,628.4166667,2024,877,536,3437,19,9,1901,859.1707317
07-05-2023,1196,1730,379,506,3811,7,5,2023,952.8730159,258,326,57,641,9,8,1902,213.7117117,1139,548,180,984,666,3517,31,7,1900,586.2083333,2035,844,376,3254,8,8,1901,813.4895833
08-05-2023,1196,1714,389,539,3838,8,5,2023,959.5,244,327,68,639,16,8,1902,213.0967742,1111,589,161,1010,701,3571,31,7,1900,595.1527778,2048,1080,1032,4160,17,8,1901,1040
09-05-2023,1199,1717,352,485,3755,9,5,2023,938.6585366,256,316,60,633,26,7,1902,210.9430894,1195,595,163,974,763,3691,28,7,1900,615.0902778,1914,908,472,3294,6,9,1901,823.5384615
10-05-2023,1182,1720,344,454,3700,10,5,2023,924.8823529,260,335,62,658,12,7,1902,219.1891892,1208,583,172,1030,726,3719,6,8,1900,619.7569444,1929,831,381,3141,10,9,1901,785.2528736
11-05-2023,1240,1681,299,465,3685,11,5,2023,921.345679,275,363,66,703,9,7,1902,234.1666667,1179,592,163,1006,722,3661,21,8,1900,610.2013889,1898,836,376,3110,1,9,1901,777.4583333
12-05-2023,1228,1708,353,474,3763,12,5,2023,940.8289474,283,353,62,698,28,7,1902,232.7246377,1195,604,165,1000,728,3692,19,8,1900,615.2847222,0,0,0,0,6,9,1901,0
13-05-2023,0,0,0,0,0,13,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1877,869,513,3260,0,1,1900,814.9166667
14-05-2023,0,0,0,0,0,14,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1887,846,445,3177,0,1,1900,794.25
15-05-2023,0,0,0,0,0,15,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,2060,798,483,3341,0,1,1900,835.28125
16-05-2023,0,0,0,0,0,16,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1972,855,387,3215,0,1,1900,803.6914894
17-05-2023,0,0,0,0,0,17,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1929,847,375,3151,0,1,1900,787.7916667
18-05-2023,0,0,0,0,0,18,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1879,959,467,3305,0,1,1900,826.2439024
19-05-2023,0,0,0,0,0,19,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1877,849,364,3090,0,1,1900,772.3958333
20-05-2023,0,0,0,0,0,20,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1950,850,393,3193,0,1,1900,798.3125
21-05-2023,0,0,0,0,0,21,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1908,829,414,3151,0,1,1900,787.84375
22-05-2023,0,0,0,0,0,22,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1930,790,450,3170,0,1,1900,792.4479167
23-05-2023,0,0,0,0,0,23,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1987,811,382,3179,0,1,1900,794.8645833
24-05-2023,0,0,0,0,0,24,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1872,828,389,3088,0,1,1900,772.09375
25-05-2023,0,0,0,0,0,25,5,2023,0,0,0,0,0,0,1,1900,0,0,0,0,0,0,0,0,1,1900,0,1800,823,396,3019,0,1,1900,754.7708333
26-05-2023,0,0,0,0,0,26,5,2023,0,87,401,83,571,0,1,1900,190.4126984,0,0,0,0,0,0,8,7,1900,0,2002,780,441,3223,0,1,1900,805.7916667
27-05-2023,1187,1853,413,541,3994,27,5,2023,998.4509804,212,314,64,589,24,9,1902,196.4,1093,536,163,1011,785,3588,14,7,1900,598.0779221,1889,834,367,3090,20,8,1901,772.4479167
28-05-2023,1168,1745,311,463,3687,28,5,2023,921.7682927,272,302,74,647,9,7,1902,215.7592593,1347,603,179,1037,723,3889,2,8,1900,648.1180556,2092,787,442,3321,9,10,1901,830.3157895
29-05-2023,1227,1794,338,459,3818,29,5,2023,954.5520833,303,312,67,682,11,8,1902,227.3224044,1402,608,202,1064,745,4020,14,8,1900,670.0277778,1967,933,412,3312,31,10,1901,828.0116279
30-05-2023,1226,1783,351,460,3821,30,5,2023,955.1460674,277,302,57,636,12,8,1902,212.020202,1299,518,184,1083,734,3818,30,7,1900,636.2986111,1947,873,484,3304,27,9,1901,825.9565217
31-05-2023,1248,1869,419,438,3973,31,5,2023,993.3447368,285,315,70,670,19,9,1902,223.4972678,1159,468,151,1104,705,3586,10,8,1900,597.7152778,2095,831,481,3407,19,8,1901,851.8191489
01-06-2023,1236,1903,395,493,4026,1,6,2023,1006.5,297,312,62,671,2,10,1902,223.6790123,1157,504,171,1119,688,3639,10,8,1900,606.4930556,2039,828,398,3266,28,8,1901,816.3854167
02-06-2023,1259,1809,358,440,3866,2,6,2023,966.6145833,299,315,68,682,23,8,1902,227.308642,1104,438,210,1129,713,3594,14,8,1900,598.9513889,2012,813,383,3208,20,8,1901,802.0416667
03-06-2023,1251,1729,424,426,3830,3,6,2023,957.40625,286,313,65,664,14,8,1902,221.3333333,1119,451,197,1149,714,3630,8,8,1900,604.9652778,1856,853,244,2952,26,8,1901,738.09375
04-06-2023,1241,1788,436,429,3893,4,6,2023,973.2978723,279,303,64,647,30,8,1902,215.5321637,1098,468,201,1151,691,3608,2,8,1900,601.4097222,1983,835,345,3163,23,8,1901,790.6458333
05-06-2023,1240,1830,429,464,3963,5,6,2023,990.8051948,297,308,70,675,16,9,1902,225.1428571,1097,484,206,1154,696,3636,12,8,1900,606.0763889,1954,894,426,3274,28,8,1901,818.4086022
06-06-2023,1241,1854,375,457,3927,6,6,2023,981.7553191,306,314,69,689,7,9,1902,229.6904762,1110,455,203,1126,691,3584,16,8,1900,597.3819444,1980,860,381,3221,19,8,1901,805.3229167
07-06-2023,1262,1870,380,446,3957,7,6,2023,989.3229167,287,313,74,673,15,9,1902,224.3333333,1095,445,198,1106,694,3539,11,8,1900,589.75,1960,872,433,3265,11,8,1901,816.25
08-06-2023,1265,1827,378,449,3920,8,6,2023,979.9166667,265,304,65,634,5,9,1902,211.431694,1137,452,206,1165,699,3659,29,7,1900,609.8125,2068,863,376,3307,31,8,1901,826.78125
09-06-2023,1264,1891,456,477,4088,9,6,2023,1022.012821,258,307,71,636,18,10,1902,211.862069,1086,492,198,1169,685,3629,29,7,1900,604.8680556,2055,867,403,3325,26,8,1901,831.2708333
10-06-2023,1258,1886,423,447,4014,10,6,2023,1003.378947,241,306,61,608,29,9,1902,202.6296296,1036,434,190,1145,709,3514,20,7,1900,585.5972222,0,0,0,0,7,8,1901,0
11-06-2023,1241,1903,427,458,4029,11,6,2023,1007.354839,246,318,70,634,3,10,1902,211.1954023,1028,451,196,1106,689,3470,29,7,1900,578.2916667,2055,894,429,3378,31,7,1901,844.5074627
12-06-2023,1218,1889,394,454,3955,12,6,2023,988.7368421,253,324,70,646,14,9,1902,215.4761905,1020,450,208,1129,684,3490,2,8,1900,581.7083333,2091,936,487,3514,3,8,1901,878.4166667
13-06-2023,1194,1902,409,456,3961,13,6,2023,990.172043,243,314,60,617,16,9,1902,205.6571429,1032,456,218,1128,703,3537,23,7,1900,589.4861111,2061,959,467,3487,11,8,1901,871.6578947
14-06-2023,1203,1887,387,465,3942,14,6,2023,985.5568182,268,316,73,656,11,9,1902,218.6885246,1035,488,201,1097,680,3501,5,8,1900,583.4722222,1978,924,444,3346,5,8,1901,836.3809524
15-06-2023,1223,1886,329,457,3894,15,6,2023,973.5681818,262,323,68,654,30,8,1902,217.8757062,1028,467,184,1077,681,3437,4,8,1900,572.8611111,1909,890,406,3205,25,7,1901,801.1413043
16-06-2023,1235,1875,363,454,3927,16,6,2023,981.7083333,260,302,61,623,7,9,1902,207.6894977,1030,494,195,1048,693,3460,25,7,1900,576.6111111,2048,838,363,3249,29,7,1901,812.21875
17-06-2023,1199,1918,432,525,4074,17,6,2023,1018.5,243,304,58,605,14,10,1902,201.6666667,1049,488,199,1022,650,3407,19,7,1900,568,1940,920,467,3327,21,7,1901,831.75
18-06-2023,1198,1879,320,454,3851,18,6,2023,962.6875,276,301,63,640,19,8,1902,213.3731343,1053,456,196,1014,664,3383,31,7,1900,563.9097222,1927,871,359,3158,16,7,1901,789.375
19-06-2023,1241,1911,390,462,4004,19,6,2023,1000.976744,266,301,56,623,26,9,1902,207.5087719,1052,489,192,1015,675,3423,25,7,1900,570.5347222,1979,855,375,3208,23,7,1901,802
20-06-2023,1236,1891,397,472,3997,20,6,2023,999.2,262,310,61,633,25,9,1902,210.8512821,1054,482,182,1010,658,3387,28,7,1900,564.4583333,1891,845,387,3123,17,7,1901,780.8229167
21-06-2023,1186,1889,391,482,3948,21,6,2023,987.0365854,234,301,62,596,13,9,1902,198.6486486,1043,486,191,1052,670,3442,16,7,1900,573.7222222,1959,853,396,3208,26,7,1901,802.0520833
22-06-2023,1183,1899,317,487,3886,22,6,2023,971.4705882,219,297,57,573,28,8,1902,190.952381,1033,461,184,1039,655,3371,8,7,1900,561.8888889,1976,853,396,3225,14,7,1901,806.2604167
23-06-2023,1191,1902,375,475,3942,23,6,2023,985.576087,233,297,56,586,11,9,1902,195.43379,1037,509,180,1060,671,3456,13,7,1900,576.0416667,1860,879,420,3159,29,7,1901,789.8229167
24-06-2023,1183,1899,354,488,3925,24,6,2023,981.137931,235,313,64,611,7,9,1902,203.7291667,1024,472,191,1046,651,3383,21,7,1900,563.7638889,0,0,0,0,16,7,1901,0
25-06-2023,1174,1934,379,509,3996,25,6,2023,999.0897436,267,309,58,635,25,9,1902,211.5362319,1022,510,191,1046,671,3440,29,7,1900,573.2916667,1927,844,320,3091,26,7,1901,772.7083333
26-06-2023,1198,1846,312,459,3814,26,6,2023,953.5111111,262,297,58,616,10,8,1902,205.4879227,1025,487,186,1032,670,3401,23,7,1900,566.75,1912,808,404,3124,19,7,1901,780.9479167
27-06-2023,1171,1831,390,460,3852,27,6,2023,962.9444444,261,294,58,613,19,8,1902,204.2777778,1044,477,194,1058,665,3438,22,7,1900,572.9861111,1848,843,408,3099,25,7,1901,774.6666667
28-06-2023,1221,1799,370,462,3853,28,6,2023,963.1566265,262,282,57,600,20,8,1902,200.0701754,1056,515,201,1051,672,3495,18,7,1900,582.4652778,1913,830,337,3081,4,8,1901,770.15625
29-06-2023,1200,1793,335,467,3795,29,6,2023,948.7526882,251,281,61,593,5,8,1902,197.7477477,1051,498,201,1015,674,3439,15,7,1900,573.1805556,1982,838,351,3171,26,7,1901,792.6458333
30-06-2023,1215,1793,322,592,3922,30,6,2023,980.4705882,246,277,50,573,6,9,1902,190.8455285,1086,523,215,1032,669,3525,8,7,1900,587.5694444,2113,892,432,3437,9,8,1901,859.1408451
01-07-2023,1212,1787,309,468,3776,1,7,2023,943.9285714,253,279,53,584,31,7,1902,194.8051948,1049,499,213,1048,710,3519,12,7,1900,586.4722222,1956,934,450,3340,8,8,1901,835.0493827
02-07-2023,1093,1804,395,491,3784,2,7,2023,945.9545455,269,313,58,640,2,8,1902,213.3770492,1054,563,204,1045,708,3573,31,7,1900,595.5763889,1865,898,436,3199,17,8,1901,799.7738095
03-07-2023,1052,1775,359,413,3599,3,7,2023,899.7916667,253,287,55,595,17,6,1902,198.4385965,1026,566,181,1064,740,3576,16,7,1900,596.0486111,1935,878,425,3238,18,8,1901,809.3953488
04-07-2023,1015,1832,369,410,3626,4,7,2023,906.4042553,267,293,54,615,24,6,1902,204.9451477,1062,579,186,1115,735,3677,22,7,1900,612.7777778,2065,840,384,3289,3,9,1901,822.2083333
05-07-2023,1169,1842,370,466,3847,5,7,2023,961.8674699,273,289,54,616,18,8,1902,205.2237443,1048,502,173,1096,739,3558,23,7,1900,593.0069444,0,0,0,0,15,8,1901,0
06-07-2023,1185,1812,345,489,3830,6,7,2023,957.6125,244,287,48,579,14,8,1902,193.1269841,1070,489,189,1043,752,3542,11,7,1900,590.3819444,2046,879,418,3342,12,8,1901,835.6024096
07-07-2023,1186,1848,387,464,3886,7,7,2023,971.3913043,240,279,59,579,28,8,1902,192.8518519,1052,479,196,1049,727,3503,10,7,1900,583.8541667,1897,877,516,3290,5,8,1901,822.5555556
08-07-2023,1189,1830,334,461,3815,8,7,2023,953.71875,235,297,58,589,10,8,1902,196.4144144,1048,443,202,1028,694,3415,14,7,1900,569.1319444,1808,892,484,3184,22,7,1901,795.9878049
09-07-2023,1180,1820,328,508,3835,9,7,2023,958.787234,215,288,63,566,15,8,1902,188.8262911,1091,478,192,1087,679,3526,6,7,1900,587.625,1886,855,409,3150,9,8,1901,787.375
10-07-2023,1217,1821,306,489,3833,10,7,2023,958.1354167,227,286,66,578,15,8,1902,192.745098,1073,516,174,1123,693,3579,10,7,1900,596.5416667,1831,862,412,3105,18,8,1901,776.21875
11-07-2023,1094,1584,359,493,3530,11,7,2023,882.547619,249,295,73,617,31,5,1902,205.7849462,1063,490,159,1109,695,3515,23,7,1900,585.8402778,1928,819,369,3116,7,8,1901,778.9791667
12-07-2023,1139,1698,364,526,3726,12,7,2023,931.5538462,243,283,61,587,19,7,1902,195.8166667,1083,473,186,1128,653,3523,13,7,1900,587.2152778,1991,927,438,3356,9,8,1901,839.0151515
13-07-2023,1146,1751,387,468,3752,13,7,2023,937.8888889,236,285,81,602,25,7,1902,200.7407407,1061,465,190,1154,664,3533,18,7,1900,588.8958333,2145,835,437,3417,10,8,1901,854.1627907
14-07-2023,1166,1793,316,460,3735,14,7,2023,933.75,241,282,67,590,21,7,1902,196.7305936,1068,489,199,1107,685,3548,14,7,1900,591.3402778,1983,865,465,3313,13,8,1901,828.2470588
15-07-2023,1206,1796,336,440,3777,15,7,2023,944.2708333,231,278,60,569,1,8,1902,189.5288889,1047,462,192,1146,677,3523,7,7,1900,587.1736111,1893,900,441,3235,9,8,1901,808.7111111
16-07-2023,1145,1781,368,461,3755,16,7,2023,938.7708333,242,278,77,596,26,7,1902,198.8088889,1061,470,198,1124,668,3521,16,7,1900,586.75,1938,838,430,3207,8,8,1901,801.6354167
17-07-2023,1208,1769,393,480,3850,17,7,2023,962.5744681,241,281,60,582,19,8,1902,194.1138211,1056,442,201,1142,669,3509,12,7,1900,584.8819444,1896,858,431,3186,6,8,1901,796.3793103
18-07-2023,1188,1764,441,494,3887,18,7,2023,971.7560976,229,284,58,570,28,8,1902,190.1176471,1056,454,186,1116,668,3479,8,7,1900,579.9097222,2005,846,394,3245,1,8,1901,811.21875
19-07-2023,1203,1842,423,550,4018,19,7,2023,1004.423729,230,260,53,544,30,9,1902,181.210728,1104,464,195,1102,649,3514,29,6,1900,585.6666667,2029,847,410,3286,7,8,1901,821.5416667
20-07-2023,1195,1815,404,498,3913,20,7,2023,978.1276596,228,276,68,571,4,9,1902,190.4037559,1051,459,187,1104,666,3468,8,7,1900,577.9583333,1868,851,461,3180,30,7,1901,794.8947368
21-07-2023,1219,1814,347,485,3865,21,7,2023,966.1458333,228,266,59,554,23,8,1902,184.5581395,1063,487,207,1099,710,3566,2,7,1900,594.2847222,2009,838,412,3259,16,8,1901,814.6458333
22-07-2023,1207,1839,365,491,3903,22,7,2023,975.8351648,234,241,60,535,1,9,1902,178.2439024,1050,520,196,1087,674,3528,26,6,1900,588.0138889,1951,813,445,3210,10,8,1901,802.3958333
23-07-2023,1227,1853,394,516,3990,23,7,2023,997.5119048,233,264,60,558,23,9,1902,186.1085271,1065,495,195,1072,682,3508,4,7,1900,584.7291667,2000,813,440,3253,6,8,1901,813.34375
24-07-2023,1210,1868,446,610,4135,24,7,2023,1033.755102,231,265,66,562,29,10,1902,187.4039216,1032,465,193,1079,692,3462,5,7,1900,576.9652778,2069,795,366,3230,29,7,1901,807.3958333
25-07-2023,1188,1806,372,453,3820,25,7,2023,954.9270833,227,245,53,525,11,8,1902,175.0077519,1055,468,185,1099,705,3512,23,6,1900,585.375,0,0,0,0,7,8,1901,0
26-07-2023,1197,1804,373,445,3819,26,7,2023,954.71875,267,255,56,578,11,8,1902,192.5396825,1067,526,165,1074,698,3529,10,7,1900,588.1875,1797,856,397,3049,10,8,1901,762.2941176
27-07-2023,1208,1836,332,466,3842,27,7,2023,960.5227273,264,286,59,610,17,8,1902,203.1875,1088,552,190,1092,697,3619,21,7,1900,603.2083333,1931,827,365,3122,25,8,1901,780.59375
28-07-2023,1210,1843,378,454,3885,28,7,2023,971.326087,250,276,55,581,28,8,1902,193.6842105,1082,517,192,1096,709,3596,11,7,1900,599.2569444,1808,821,372,3000,21,8,1901,750.1145833
29-07-2023,1197,1854,382,469,3901,29,7,2023,975.3012048,228,260,50,538,1,9,1902,179.4728682,1121,513,177,1064,691,3567,27,6,1900,594.4305556,1790,823,411,3023,16,8,1901,755.8020833
30-07-2023,1168,1841,418,476,3904,30,7,2023,975.9871795,236,270,52,558,1,9,1902,185.8666667,1151,563,178,1073,697,3662,3,7,1900,610.3402778,1816,839,374,3029,1,9,1901,757.212766
31-07-2023,1213,1821,359,444,3838,31,7,2023,959.3958333,241,266,52,558,16,8,1902,186.1166667,1159,497,187,1108,710,3660,4,7,1900,610.0069444,1927,825,418,3170,1,9,1901,792.6145833
01-08-2023,1197,1848,348,475,3868,1,8,2023,967.0375,246,280,56,581,24,8,1902,193.7117117,1146,493,196,1074,686,3594,11,7,1900,599.0694444,1835,843,405,3083,21,8,1901,770.8125
02-08-2023,1253,1877,381,565,4076,2,8,2023,1019.041667,246,272,52,570,15,10,1902,190.1187215,1124,512,223,1067,660,3586,8,7,1900,597.6944444,1847,884,416,3148,19,8,1901,786.9268293
03-08-2023,1241,1789,301,444,3776,3,8,2023,943.90625,270,277,61,608,31,7,1902,202.6021505,1105,492,190,1086,711,3584,20,7,1900,597.25,1784,813,403,3001,19,8,1901,750.2708333
04-08-2023,1232,1836,314,457,3838,4,8,2023,959.4787234,245,267,57,569,16,8,1902,189.8082192,1089,484,205,1085,705,3569,7,7,1900,594.7569444,1832,834,447,3112,16,8,1901,778.0833333
05-08-2023,1241,1844,299,483,3867,5,8,2023,966.7662338,252,280,60,592,23,8,1902,197.294686,1036,486,183,1092,667,3465,15,7,1900,577.4375,1847,851,440,3138,30,7,1901,784.6145833
06-08-2023,1222,1828,272,443,3765,6,8,2023,941.3723404,248,273,56,577,29,7,1902,192.2629108,1066,518,204,1026,703,3517,10,7,1900,586.1736111,1745,858,396,3000,8,8,1901,749.9479167
07-08-2023,1249,1855,313,475,3893,7,8,2023,973.1818182,236,268,56,560,30,8,1902,186.8288288,1085,546,183,1106,690,3611,4,7,1900,601.8263889,1792,879,433,3104,23,8,1901,775.9893617
08-08-2023,1241,1812,272,457,3782,8,8,2023,945.4375,251,260,58,569,2,8,1902,189.6931217,1025,499,153,1032,685,3393,7,7,1900,565.5416667,1945,888,393,3226,18,7,1901,806.5978261
09-08-2023,1239,1846,331,480,3897,9,8,2023,974.3333333,256,290,73,619,31,8,1902,206.3529412,1076,521,164,1061,692,3514,24,7,1900,585.6944444,1889,861,447,3196,7,8,1901,799.1041667
10-08-2023,1236,1868,394,484,3981,10,8,2023,995.35,265,269,69,603,21,9,1902,201.1568627,1083,521,207,1102,692,3604,19,7,1900,600.6944444,1987,858,403,3247,22,8,1901,811.8125
11-08-2023,1237,1824,330,447,3838,11,8,2023,959.4166667,252,267,69,589,16,8,1902,196.2051282,1075,483,214,1021,721,3513,14,7,1900,585.5555556,2419,1196,1030,4645,7,8,1901,1161.2
12-08-2023,1236,1851,400,538,4025,12,8,2023,1006.314815,253,267,59,579,2,10,1902,193.0461538,1039,516,202,1103,671,3531,11,7,1900,588.5069444,1891,911,367,3169,10,8,1901,792.3589744
13-08-2023,1241,1832,380,431,3884,13,8,2023,971.0729167,266,270,69,605,28,8,1902,201.6915423,1068,488,198,1100,705,3559,19,7,1900,593.2361111,1910,857,478,3245,15,8,1901,811.1481481
14-08-2023,1260,1860,288,462,3870,14,8,2023,967.5454545,244,275,61,580,24,8,1902,193.3333333,1060,473,204,1176,685,3598,11,7,1900,599.6527778,1938,854,446,3237,21,8,1901,809.2988506
15-08-2023,1281,1895,353,479,4008,15,8,2023,1002.053333,263,279,65,607,28,9,1902,202.3870968,1092,472,196,1208,683,3650,20,7,1900,608.25,1927,833,376,3136,30,8,1901,783.9166667
16-08-2023,1284,1859,309,428,3880,16,8,2023,970.076087,257,274,56,586,27,8,1902,195.4343434,1068,467,200,1153,680,3568,13,7,1900,594.6944444,1865,833,440,3139,16,8,1901,784.6666667
17-08-2023,1250,1868,328,471,3918,17,8,2023,979.6153846,256,260,62,578,5,9,1902,192.8172043,1078,494,197,1186,687,3642,10,7,1900,606.9444444,1863,868,460,3192,28,8,1901,797.9518072
18-08-2023,1248,1878,330,476,3933,18,8,2023,983.2409639,256,267,64,587,9,9,1902,195.7294686,1068,469,202,1210,682,3631,13,7,1900,605.125,1931,820,493,3244,27,8,1901,811.1145833
19-08-2023,1256,1832,350,450,3888,19,8,2023,972,255,268,61,584,29,8,1902,194.6666667,1060,486,186,1204,677,3613,12,7,1900,602.1666667,1943,814,393,3150,24,8,1901,787.5
20-08-2023,1310,1867,408,496,4082,20,8,2023,1020.394366,256,261,60,576,16,10,1902,192.1403509,1066,475,185,1167,670,3562,10,7,1900,593.6458333,1997,815,376,3188,15,8,1901,796.90625
21-08-2023,1258,1847,405,486,3996,21,8,2023,999.060241,269,279,61,609,25,9,1902,203.0222222,1098,475,177,1188,676,3614,21,7,1900,602.2986111,2034,822,378,3234,24,8,1901,808.5625
22-08-2023,1293,1799,353,462,3907,22,8,2023,976.7159091,264,273,59,595,2,9,1902,198.4166667,1061,464,178,1188,680,3570,16,7,1900,595.0625,0,0,0,0,17,8,1901,0
23-08-2023,1276,1755,288,437,3756,23,8,2023,938.9791667,263,269,60,592,26,7,1902,197.3107345,1067,469,181,1155,673,3545,15,7,1900,590.8125,1862,876,443,3180,12,8,1901,795.0465116
24-08-2023,1291,1802,363,468,3924,24,8,2023,981.0875,258,266,60,584,7,9,1902,194.6285714,1066,466,165,1185,673,3555,12,7,1900,592.4652778,1871,865,475,3211,14,8,1901,802.6321839
